artist,popularity,followers,genres
Floyd Cramer,39,20888,"easy listening, honky-tonk piano, nashville sound"
DJ Shortkut,8,616,turntablism
"Choir of King's College, Cambridge",64,81728,"british choir, cambridge choir, choral"
Reba McEntire,63,2121114,"classic oklahoma country, contemporary country, country, country dawn, country road"
YUNGBLUD,70,2461916,"british indie rock, modern rock, pov: indie, rock"
GriefCase,19,67,
Liam Payne,72,10250360,pop
Therapy?,44,112618,alternative metal
Nicholas Hooper,60,50496,"british soundtrack, soundtrack"
Edwards Archive,50,2362,
Ian Wathen,16,40,
Billy Joel,79,6483811,"album rock, classic rock, mellow gold, piano rock, rock, singer-songwriter, soft rock"
The Intimate Orchestra,43,3069,
Reese Witherspoon,58,15017,hollywood
Taylor Swift,100,127838324,pop
Chappell Roan,88,4224927,indie pop
Jelly Roll,82,4693355,"country rap, modern country pop, nashville hip hop, tennessee hip hop"
Paramore,80,8959137,"candy pop, modern rock, pixie, pop, pop emo, pop punk, rock"
Clinton Jackson,17,1958,"black comedy, clean comedy, deep comedy, new comedy"
Bizarrap,82,17068400,"argentine hip hop, pop venezolano, trap argentino, trap latino, urbano latino"
Alice Charkha,37,183,
Daphne Richardson,25,3063,
Alleviate,35,14974,
Roger Waters,53,1530922,"album rock, art rock, classic rock, progressive rock, symphonic rock"
Reversing into Garage,26,11664,"taiwan pop, taiwan punk"
Guns N' Roses,81,32490352,"glam metal, hard rock, rock"
Released,0,27,
Sleater-Kinney,45,270363,"alternative rock, indie rock, noise pop, olympia wa indie, riot grrrl"
Turnstile,59,581428,"hardcore punk, modern melodic hardcore"
Fede Sanchez Virgola,13,27,
Benny Andersson,49,36018,neo-classical
Lisbon,17,5582,north east england indie
Shara Nova,26,2138,
HIDEOUS MORBID,33,32932,"drift phonk, gym phonk"
Tom Petty and the Heartbreakers,70,2889866,"album rock, classic rock, hard rock, heartland rock, mellow gold, rock, singer-songwriter, soft rock"
SZA,92,24983147,"pop, r&b, rap"
Stil,16,43,
Maxi Jazz,31,8983,
Cartoon,62,236616,gaming edm
Simon Boswell,24,2064,british soundtrack
Julien Baker,68,501741,"ambient folk, indie pop"
Encourage Magenta,5,14,
Kelley Bern,24,260,christmas instrumental
IBDY,53,1905,
Joni Mitchell,64,1527331,"canadian singer-songwriter, folk, folk rock, singer-songwriter"
Paul Thomas Anderson,0,0,
Voluntary Dreamers,40,8,
David Guetta,90,26539395,"big room, dance pop, edm, pop, pop dance"
Sufjan Stevens,73,2129736,"art pop, baroque pop, chamber pop, indie pop, indie rock, singer-songwriter"
Emmet Cohen,33,23443,straight-ahead jazz
Benny The Butcher,64,461439,"alternative hip hop, boom bap, buffalo hip hop, hip hop, upstate ny rap"
Patti Scialfa,29,14738,
FourPiece,0,24,
Zack De La Rocha,44,84486,"industrial hip hop, political hip hop"
Khalid,85,16490775,"pop, pop r&b"
Liz Lamere,1,308,
Robbie Robertson,44,66292,"canadian singer-songwriter, classic canadian rock"
Tom Sandoval,8,738,
Redd Kross,34,26185,"glam punk, modern power pop, power pop, underground power pop"
Frankie Valli & The Four Seasons,64,671684,"adult standards, bubblegum pop, doo-wop, lounge, northern soul, rock-and-roll, rockabilly"
Dave Chappelle,48,101718,"black comedy, comedy"
"Derek Strahan, Graeme Lyall & Michael Scott",0,2,
Jason Newsted,18,8297,
Lambert凌,40,14066,chinese hip hop
Paris Restaurant Piano Music Masters,14,484,
Lawrence Rothman,33,9864,"la pop, transpop"
Hal David,33,1891,brill building pop
Kanye West,93,28347141,"chicago rap, hip hop, rap"
Ilsey,55,19458,
Kyle Jacobs,0,183,
Casey Likes,32,524,
Taliban Airways,1,337,hard stoner rock
Cannons,62,398697,chillwave
Freddie Jackson,50,811935,"contemporary r&b, new jack swing, quiet storm, r&b"
Ricky Martin,73,7702902,"latin pop, mexican pop, puerto rican pop"
MashBit,53,73360,
Nayer,71,29219,deep dance pop
Britney Spears,83,15687467,"dance pop, pop"
Dua Lipa,88,45164486,"dance pop, pop, uk pop"
Bee Gees,79,8402031,"disco, mellow gold, soft rock"
Bas,66,597827,"queens hip hop, sudanese hip hop, sudanese pop, underground hip hop"
CharlestheFirst,40,85942,"glitch hop, vapor twitch"
Journey,76,5861157,"album rock, classic rock, hard rock, mellow gold, rock, soft rock"
Louis Armstrong,74,3038593,"adult standards, dixieland, harlem renaissance, jazz trumpet, lounge, new orleans jazz, soul, swing, vocal jazz"
Andy Bernstein,0,2,
Dave Grohl,46,254952,"alternative rock, rock drums"
Almost Here,41,2619,dinner jazz
Jessie Murph,76,1150367,"modern country pop, singer-songwriter pop"
kets4eki,67,490158,scenecore
Lizzo,70,5710101,"escape room, minnesota hip hop, pop, trap queen"
Linked Horizon,61,370216,"anime, otacore"
Cantabile Singers,28,21,
Sunshine Singers,10,558,"nursery, preschool children's music"
Taylor Swift,100,127838324,pop
Jason Isbell,53,438359,"alternative country, folk, new americana, roots rock"
Horace Panter,0,9,
Alex Lifeson,11,5,
Eminem ft. - Dr. Dre Tribute Band,3,2362,
Joey Bada$$,74,3630108,"conscious hip hop, hip hop, rap"
Billie Eilish,96,103636544,"art pop, pop"
Ex Cops,17,6965,popgaze
Porno for Pyros,43,302514,"alternative rock, funk metal, post-grunge"
teylors,45,89,
Christine McVie,39,74310,"rock keyboard, yacht rock"
Pusha T,73,2974589,"gangster rap, hip hop, pop rap, rap, southern hip hop, trap, virginia hip hop"
Freeman Gosden & Charles Correll,7,298,vintage radio show
Duane Eddy,44,107836,"rock-and-roll, rockabilly, surf music"
Jakob,55,288537,bedroom pop
The Schola Cantorum of St. John XXIII Parish,42,1680,gregorian chant
Jung Kook,87,16630239,k-pop
Taylor Swift,100,127838324,pop
Rita Ora,73,8410803,"dance pop, pop, uk pop"
Alison Krauss,62,386628,"bluegrass, folk, progressive bluegrass"
Raj Kapoor,13,226799,"classic bollywood, filmi"
Night Club,45,76511,"industrial pop, la pop"
Kim Thayil,30,580,
Takeoff,68,2022641,"atl hip hop, rap, trap"
Mardi Gras,3,278,
Speyside,2,296,
Coco Jones,65,558054,pop r&b
Paul McCartney,77,4983473,"classic rock, mellow gold, rock, soft rock"
Jimmy Fallon,57,74954,
chromatic reflections,52,823,calming instrumental
Megan Fox,20,383,
Jerry Allison,0,35,
Valentine Summers,46,87,
Witness,11,328,
Cher,73,3521726,"dance pop, pop"
Hilary Duff,57,2358343,"dance pop, pop, post-teen pop"
Kendrick Lamar,97,35133587,"conscious hip hop, hip hop, rap, west coast rap"
Natalie Merchant,52,432372,"ectofolk, folk, lilith, singer-songwriter"
Ronald Washington,0,2,
Bob Dylan,75,6711254,"classic rock, country rock, folk, folk rock, rock, roots rock, singer-songwriter"
Gunna,88,8505248,"atl hip hop, melodic rap, rap, trap"
LaToiya Williams,67,10209,
Jelly Roll,82,4693355,"country rap, modern country pop, nashville hip hop, tennessee hip hop"
Ed Sheeran,90,117757199,"pop, singer-songwriter pop, uk pop"
Kate & Anna McGarrigle,33,27196,"folk, singer-songwriter"
Inga Nielsen,32,209,
Rita Barrett,0,0,
Calvin Kleinen,40,5238,
Jennifer Aniston Rules,0,16,
Paul Zauner's Blue Brass,9,96,
Eddie Vedder,63,1638523,"acoustic rock, grunge, permanent wave"
EmanuelDaProphet,39,23082,
Becky G,79,15471749,"latin pop, latin viral pop, rap latina, reggaeton, trap latino, urbano latino"
David Crosby,43,314258,"classic rock, cosmic american, country rock, folk, folk rock, mellow gold, singer-songwriter"
West Side Story Orchestra,41,2582,
Neighborhood Compton Crips,0,193,
Wednesday Addams,44,103801,
HAIM,65,1346880,"indietronica, metropopolis"
Ace Frehley,44,230963,"glam metal, hard rock"
Maluma,88,35292019,"latin pop, reggaeton, reggaeton colombiano, trap latino, urbano latino"
Laurie Anderson,46,164140,"art pop, art rock, experimental, experimental pop, experimental vocal, laboratorio"
Vinyl on HBO,38,30812,
Patrick Doyle,58,90839,"british soundtrack, orchestral soundtrack, soundtrack"
Keane,76,3590850,"neo mellow, piano rock, pop rock"
Danny Brown,63,876616,"alternative hip hop, detroit hip hop, escape room, hip hop, underground hip hop"
Laura Jane Grace,41,52072,"acoustic punk, folk punk"
Harry Styles,85,33224687,pop
Rain Radiance,58,1479,shush
Kuti,0,59,
ATL Jacob,74,71109,
Blondie,71,1610773,"candy pop, new wave pop, permanent wave, power pop, rock, synthpop"
Shakiro,22,19,
Alok,80,11276465,"electro house, pop nacional, slap house"
Basstrologe,51,17138,techno remix
Travis Scott,94,35213935,"rap, slap house"
Concert Band,7,190,
Lana Del Rey,92,42524628,"art pop, pop"
Missy Elliott,72,2572667,"dance pop, hip hop, hip pop, neo soul, pop rap, r&b, rap, urban contemporary, virginia hip hop"
George Gershwin,49,329004,"american modern classical, classical, early modern classical, tin pan alley"
Monica,65,2673811,"contemporary r&b, hip pop, r&b, urban contemporary"
Brian Tuey,44,4656,video game music
Sulema Ramos,4,4,
Luna Aura,0,1,
Anthony Kiedis,16,2624,
Doechii,77,815888,alternative r&b
David Ellefson,20,3887,
The Lythgoes,0,16,
Noah Kahan,86,3655872,"pov: indie, singer-songwriter pop"
"Luther ""Guitar Junior"" Johnson & The Magic Rockers",8,82,
Robert Johnson,46,591769,"acoustic blues, blues, delta blues, pre-war blues, traditional blues"
Local Natives,58,658143,"chamber pop, indie rock, la indie, modern rock, shimmer pop, stomp and holler"
DJ Boomin,37,10286,"beats, lo-fi product"
Lo Nuestro,0,19,
Troye Sivan,79,8681659,"australian pop, pop, viral pop"
De La Soul,61,1054342,"east coast hip hop, golden age hip hop, hip hop, jazz rap"
Button the Busker,15,13502,
Alicia Keys,81,12270758,"neo soul, pop, r&b"
Gorillaz,81,12451583,"alternative hip hop, modern rock, rock"
Sabrina Carpenter,94,16168228,pop
Olivia Newton-John,68,1658684,"adult standards, australian dance, disco, mellow gold, soft rock"
Amy Grant,64,248319,christian music
MarijuanaXO,29,5525,milwaukee hip hop
Charlie Clouser,45,24357,soundtrack
Tyler Nance,42,7938,
Moon Tooth,27,31262,prog metal
Lady Gaga,92,33270038,"art pop, dance pop, pop"
Roger Daltrey,37,132658,"album rock, art rock"
Selena Gomez,83,51365874,"pop, post-teen pop"
Herbie Hancock,57,727648,"contemporary post-bop, instrumental funk, jazz, jazz funk, jazz fusion, jazz piano"
Bellah,55,53681,"alternative r&b, indie r&b"
Bidemi Olaoba,46,119650,yoruba worship
Anitta,83,12821546,"funk pop, funk rj, pagode baiano, pop, pop nacional"
Percocet,1,206,new york shoegaze
Giger,0,226,
Siren Song,0,3,
Luke Borchelt,34,3997,
Eli Wilson,50,45934,
Chris Brown,89,24373077,"r&b, rap"
Bando Jonez,39,30326,pop r&b
Rina Sawayama,59,1036750,"art pop, electropop, escape room, indie pop"
Orville Peck,59,437738,"alternative country, queer country"
"Mirror,Mirror",18,1766,"alt-idol, idol rock"
Bobby Goldsboro,51,146276,"adult standards, bubblegum pop, easy listening, merseybeat, rock-and-roll"
Justin Timberlake,83,14810454,"dance pop, pop"
Dhani Harrison,39,23650,"beatlesque, british alternative rock"
Anita Pointer,17,1465,
READY TO BE HATED,14,668,
Bon Jovi,80,14300043,"glam metal, rock"
Vince Staples,69,1959387,"conscious hip hop, hip hop, rap, underground hip hop"
Brooklyn Duo,54,188491,classify
Paris Hilton,56,799406,"dance pop, post-teen pop"
Lolla,14,550,musica per bambini
Blondshell,49,82552,"bubblegrunge, indie pop"
Michelle Pfeiffer,43,16350,hollywood
Wyne Su Khaing Thein,38,27087,burmese pop
Good Vibes,17,2189,
John Lydon,25,18285,solo wave
Joe Egan,20,1792,scottish singer-songwriter
Kesha,82,8354154,"dance pop, pop"
MM,10,30,
Oliver Anthony Music,64,894548,modern country pop
Four Tet,64,758813,"electronica, folktronica, indietronica, intelligent dance music, trip hop"
2Pac,82,19878996,"g funk, gangster rap, hip hop, rap, west coast rap"
Yak Gotti,50,52988,atl trap
Cancer Bats,37,95787,"canadian hardcore, canadian metal, canadian metalcore, canadian punk"
James Austin Johnson,4,48,
Trans-Siberian Orchestra,68,357683,"neo classical metal, progressive metal"
Kim Petras,75,1140950,"alt z, dance pop, pop, transpop"
La Mosca Tse-Tse,64,629117,"latin alternative, latin rock, rock en espanol, ska argentino"
Justin Quiles,79,4751742,"reggaeton, trap latino, urbano latino"
Sylvia Ratonel,7,143,
Sister Rosetta Tharpe,40,173177,"acoustic blues, gospel blues, traditional blues"
Jason Alvarez,4,266,
Elton John,85,14134254,"glam rock, mellow gold, piano rock, rock"
Lizzo,70,5710101,"escape room, minnesota hip hop, pop, trap queen"
Marilyn Manson,73,4589937,"alternative metal, hard rock, industrial, industrial metal, industrial rock, nu metal, post-grunge, rock"
Eazy-E,68,6391528,"g funk, gangster rap, hip hop, rap, west coast rap"
almost monday,57,127464,modern indie pop
Billie Eilish,96,103636544,"art pop, pop"
Charlie Colin,9,15,
Lost Files,39,992,
Wayne,30,368,
Excerpt,4,77,
Katie Gavin,52,25560,
Count Basie Big Band,62,21681,big band
James Corden,57,17653,movie tunes
Maximilian Mangold,8,277,classical guitar
Animal Collective,50,550035,"alternative dance, alternative rock, art pop, baltimore indie, chillwave, dance-punk, dream pop, experimental pop, freak folk, indie rock, neo-synthpop, noise pop"
Fela Kuti,50,606229,"afrobeat, afropop, world"
Spike Radio,24,294,
Alex Wolf,28,216,
Chris Staples,55,38652,stomp and flutter
Aging Teen Idol,14,11,
Andy Warhol Banana Technicolor,10,160,
Shotgun Willy,60,464544,meme rap
Shawn Mendes,85,43885641,"canadian pop, pop, viral pop"
Jabbawockeez,27,31790,
Sylvia Walker,3,362,
Becky G,79,15471749,"latin pop, latin viral pop, rap latina, reggaeton, trap latino, urbano latino"
Mommy Long Legs,51,148147,riot grrrl
Don Was,17,642,
Cardi B,80,24770146,"pop, rap"
Sabrina Carpenter,94,16168228,pop
Sevana,38,65315,modern reggae
DONALD TRUMP,37,1625,
Salma,18,2108,
Stephen Sanchez,76,1636204,gen z singer-songwriter
Kendrick Lamar,97,35133587,"conscious hip hop, hip hop, rap, west coast rap"
McBride & The Ride,32,22783,"classic country pop, deep contemporary country"
Devastator,22,5766,black thrash
Rick Froberg,0,28,
Katy Perry,86,35249477,pop
Seth MacFarlane,61,118034,
Jon Bon Jovi,58,2638415,hard rock
Weezer,76,3975143,"alternative rock, modern power pop, modern rock, permanent wave, rock"
Santigold,71,741334,"alternative dance, art pop, indietronica, neo-synthpop"
Zendaya,71,4956968,"pop, post-teen pop"
RD12,70,85038,
The Pogues,69,609081,"celtic punk, celtic rock, folk punk, punk"
"Tyler, The Creator",94,18305464,"hip hop, rap"
Kelly Clarkson,82,10657296,"dance pop, pop, talent show"
John Lee Hooker,57,886984,"blues, blues rock, delta blues, electric blues, memphis blues, traditional blues"
Sonder,73,1490323,experimental r&b
Victoria Justice,60,959449,post-teen pop
H.R.,19,5965,
George Clinton,59,484183,"funk, p funk, soul"
Jack Harlow,82,3996384,"deep underground hip hop, hip hop, kentucky hip hop, pop rap, rap"
Roger Daltrey,37,132658,"album rock, art rock"
David Byrne,54,398772,"art pop, art punk, art rock, permanent wave, singer-songwriter, solo wave"
Taylor Swift,100,127838324,pop
Saralocagou Island Performers,0,0,
Dre,43,6252,
Christine McVie,39,74310,"rock keyboard, yacht rock"
Eric Wilson,22,25,
John Cunningham,16,815,chamber pop
Bleachers,71,794789,"indie pop, modern rock, pov: indie"
Jake Blount,27,14951,"black americana, clawhammer banjo, old-time fiddle"
John Higgins,19,244,
Snail Mail,47,392573,"art pop, baltimore indie, bubblegrunge, indie pop, indie rock"
Billy Joel,79,6483811,"album rock, classic rock, mellow gold, piano rock, rock, singer-songwriter, soft rock"
Kourtney Kardashian,17,539,
Joe Keawe,10,395,hula
Kanye West,93,28347141,"chicago rap, hip hop, rap"
Ben Platt,63,508770,show tunes
Ryan Reynolds,40,11433,
Billy Idol,72,2134226,"album rock, classic rock, dance rock, hard rock, new romantic, new wave, new wave pop, rock, soft rock"
Peter Gabriel,64,1814345,"album rock, art rock, classic rock, mellow gold, new romantic, new wave, permanent wave, progressive rock, rock, singer-songwriter, soft rock"
Adrianne Lenker,75,783626,"countrygaze, indie pop, small room"
Julee Cruise,46,97937,dream pop
Nicholas Hooper,60,50496,"british soundtrack, soundtrack"
Epica,58,915394,"dutch metal, gothic metal, gothic symphonic metal, opera metal, power metal, symphonic metal"
TuneCore Japan,0,23,
Joe Jonas,66,1759584,"pop, post-teen pop"
Jane Doe,26,943,
Angel Olsen,53,492939,"alternative americana, art pop, chamber pop, countrygaze, dream pop, experimental pop, indie pop, indie rock, noise pop, singer-songwriter"
Will Shine,0,46,
Julien Baker,68,501741,"ambient folk, indie pop"
Sivan Talmor,49,8460,"israeli indie, israeli pop"
BRAT,27,14781,
Steve Aoki,73,3792048,"edm, electro house, pop dance"
Kjartan Sveinsson,32,11324,icelandic classical
Edu Zardoya,30,1491,
Paula Abdul,53,1156371,"dance pop, new wave pop, soft rock"
Offset,80,4677391,"atl hip hop, hip hop, pop rap, rap, trap"
Hank Mobley,50,97326,"bebop, hard bop, jazz, jazz saxophone"
Sleater-Kinney,45,270363,"alternative rock, indie rock, noise pop, olympia wa indie, riot grrrl"
The Breeders,54,491824,alternative rock
Marvin Gaye,76,5562543,"classic soul, motown, neo soul, northern soul, quiet storm, soul"
Christina Aguilera,80,8642646,"dance pop, pop"
Eddie And The Getaway,51,73915,modern country pop
Imelda Marcos,1,588,modern noise rock
Trent Reznor and Atticus Ross,59,197641,soundtrack
Windser,42,16471,
Pat Dinizio,2,391,
M. M. Keeravaani,62,2626368,vintage tollywood
Justin Townes Earle,52,185674,"alternative country, folk, indie folk, nashville americana, new americana, roots rock, singer-songwriter"
Jeffrey Foskett,15,1279,
Grateful Dead,67,1908302,"cosmic american, jam band, psychedelic rock"
Oliver Solstice,46,24,
Ozzy Osbourne,73,5913878,"album rock, alternative metal, birmingham metal, classic rock, glam metal, hard rock, metal, rock"
Fernando Alonso,0,64,
Babyface,61,1093723,"contemporary r&b, r&b, urban contemporary"
John Mayer,79,6096549,"neo mellow, singer-songwriter"
Ravi Shankar,45,602647,"hindustani classical, indian classical, sitar"
DJ Heather,5,1816,deep funk house
Trippie Redd,83,10066109,"melodic rap, rap, trap"
Boycott,15,1461,finnish hard rock
Dan Campbell,27,11045,
Nicole Scherzinger,64,2409782,"dance pop, pop, post-teen pop"
Geezer Butler,29,15107,
"Kim Gun Mo, Ok Joo Hyun, Kim Jong Kook, SHINHWA, Maya, Jewelry, Hwayobi, Lee Seung Chul",0,4,
Awsten Knight,26,2252,
Andy Samberg,15,552,
Lisa Gerrard,69,190319,"ethereal wave, neoclassical darkwave, oceania soundtrack, soundtrack"
James Frost,18,603,
BEAULEXX,19,1041,
Doug E. Fresh,39,280002,"beatboxing, contemporary r&b, east coast hip hop, harlem hip hop, old school hip hop"
Robert Schumann,67,589484,"early romantic era, german romanticism"
Bobby Raps,45,42061,"cloud rap, emo rap, minnesota hip hop"
Samira Sila,26,823,
Reneé Rapp,69,987236,alt z
Janis Joplin,63,3459089,"album rock, classic rock, hard rock, psychedelic rock, rock"
Nicki Minaj,87,32918702,"hip pop, pop, queens hip hop, rap"
TLC oficial,3,44,
Paul Thomas,42,14078,"melodic house, progressive house"
Trevor Phillips,0,1,
Laura Bell Bundy,52,26049,"broadway, country dawn, show tunes"
Selena Cross,16,426,
Loud Luxury,68,669802,"edm, pop dance"
ABC's Alphabet Song,8,57,
Kim Deal,51,32618,
Nick Offerman,32,1970,
Lewis Capaldi,81,13041511,"pop, uk pop"
kwn,53,34810,
Bikini Kill,53,546013,"olympia wa indie, punk, riot grrrl"
Sturgill Simpson,66,931585,"alternative americana, kentucky roots, nashville singer-songwriter, new americana, outlaw country"
Prison Affair,39,28612,"egg punk, garage punk"
Rockin,0,11,
Maggie Rogers,71,1183776,indie pop
Kevin Bacon,34,2428,
Kelly Clarkson,82,10657296,"dance pop, pop, talent show"
gary gary,25,117,
Jeffrey Gaines,23,5575,
Kesha,82,8354154,"dance pop, pop"
LaBelle,43,86662,"disco, quiet storm"
Mary Lattimore,44,56839,"art pop, electra, experimental ambient, jazz harp, pastoral, spectra"
Osrin,23,14550,swedish tropical house
Dominic Fike,79,1953220,"alternative pop rock, pov: indie"
